joint_number,joint_length,wall_thickness,dist_upstream_weld,dist_downstream_weld,log_distance,event_type,orientation,depth_percent,depth_inches,od_reduction_pct,od_reduction_in,length,width,clock_position,comments,Anomalies per Joint,Tool Velocity [ft/s],elevation,Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),mop,smys,Seam Type,pdesign,B31G Psafe [PSI],B31G Pburst [PSI],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,event_type_normalized,is_reference,clock_decimal,original_index
12800.0,,0.344,-19.81,20.43,46083.56,Metal Loss,External,10.0,0.034,,,1.77,2.09,5:34,,,0.7,166.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46083.6,True,46083.56,46083.56,METAL_LOSS,False,5.566666666666666,2938
12800.0,,0.344,-19.81,20.42,46083.57,Metal Loss,External,13.0,0.045,,,1.81,0.59,5:19,,,0.7,166.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,1458.35,2024.88,,,,,,,2015,Metal Loss_46083.6,True,46083.57,46083.57,METAL_LOSS,False,5.316666666666666,2939
12800.0,,0.344,-19.88,20.36,46083.64,Metal Loss,External,17.0,0.058,,,0.94,0.59,5:30,,,0.7,166.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.52,2039.01,,,,,,,2015,Metal Loss_46083.6,True,46083.64,46083.64,METAL_LOSS,False,5.5,2940
12800.0,,0.344,-20.13,20.11,46083.89,Metal Loss,External,15.0,0.052,,,0.83,1.06,4:28,,,0.7,166.59,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.03,2042.48,,,,,,,2015,Metal Loss_46083.9,True,46083.89,46083.89,METAL_LOSS,False,4.466666666666667,2941
12800.0,,0.344,-20.66,19.57,46084.42,Metal Loss,External,17.0,0.058,,,2.24,1.14,5:20,,,0.7,166.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,1442.96,2003.52,,,,,,,2015,Metal Loss_46084.4,True,46084.42,46084.42,METAL_LOSS,False,5.333333333333333,2942
12800.0,,0.344,-20.71,19.52,46084.47,Metal Loss,External,14.0,0.048,,,0.79,1.06,4:27,,,0.7,166.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.92,2043.73,,,,,,,2015,Metal Loss_46084.5,True,46084.47,46084.47,METAL_LOSS,False,4.45,2943
12800.0,,0.344,-21.08,19.15,46084.84,Metal Loss,External,24.0,0.083,,,0.75,0.98,4:28,,,0.7,166.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.76,2039.34,1540.21,2138.55,1540.89,2139.49,0.75,1.84,2015,Metal Loss_46084.8,True,46084.84,46084.84,METAL_LOSS,False,4.466666666666667,2944
12800.0,,0.344,-21.24,19.0,46085.0,Metal Loss,External,12.0,0.041,,,1.93,1.38,5:23,,,0.7,166.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46085.0,True,46085.0,46085.0,METAL_LOSS,False,5.383333333333334,2945
12800.0,,0.344,-21.66,18.57,46085.42,Metal Loss,External,11.0,0.038,,,1.1,1.5,5:28,,,0.7,166.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46085.4,True,46085.42,46085.42,METAL_LOSS,False,5.466666666666667,2946
12800.0,,0.344,-21.87,18.36,46085.63,Metal Loss,External,15.0,0.052,,,1.69,1.73,4:26,,,0.7,166.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,1457.54,2023.76,,,,,,,2015,Metal Loss_46085.6,True,46085.63,46085.63,METAL_LOSS,False,4.433333333333334,2947
12800.0,,0.344,-21.97,18.27,46085.72,Metal Loss,External,10.0,0.034,,,0.71,1.02,5:29,,,0.7,166.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46085.7,True,46085.72,46085.72,METAL_LOSS,False,5.483333333333333,2948
12800.0,,0.344,-22.22,18.02,46085.98,Metal Loss,External,11.0,0.038,,,2.13,1.02,4:29,,,0.7,166.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46086.0,True,46085.98,46085.98,METAL_LOSS,False,4.483333333333333,2949
12800.0,,0.344,-22.86,17.38,46086.62,Cluster,External,28.0,0.096,,,1.57,3.42,5:29,,,0.7,166.45,,,,1160.0,65000.0,,1342.0,1442.41,2002.74,1509.57,2096.0,1518.52,2108.42,0.77,1.81,2015,Cluster_46086.6,True,46086.62,46086.62,CLUSTER,False,5.483333333333333,2950
12800.0,,0.344,-22.88,17.36,46086.64,Metal Loss,External,10.0,0.034,,,1.58,1.65,5:05,,,0.7,166.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46086.6,True,46086.64,46086.64,METAL_LOSS,False,5.083333333333333,2951
12800.0,,0.344,-23.52,16.72,46087.28,Metal Loss,External,31.0,0.107,,,0.94,1.26,4:26,,,0.7,166.41,,MFL-A/XT,,1160.0,65000.0,,1342.0,1460.64,2028.06,1530.73,2125.38,1532.75,2128.18,0.76,1.83,2015,Metal Loss_46087.3,True,46087.28,46087.28,METAL_LOSS,False,4.433333333333334,2952
12800.0,,0.344,-23.56,16.67,46087.32,Metal Loss,External,20.0,0.069,,,0.87,1.14,5:25,,,0.7,166.41,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.45,2038.9,1539.94,2138.16,1540.38,2138.79,0.75,1.84,2015,Metal Loss_46087.3,True,46087.32,46087.32,METAL_LOSS,False,5.416666666666667,2953
12800.0,,0.344,-23.86,16.38,46087.61,Metal Loss,External,19.0,0.065,,,0.71,1.18,5:24,,,0.7,166.39,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.2,2042.72,,,,,,,2015,Metal Loss_46087.6,True,46087.61,46087.61,METAL_LOSS,False,5.4,2954
12800.0,,0.344,-23.97,16.26,46087.73,Metal Loss,External,10.0,0.034,,,0.94,1.18,4:26,,,0.7,166.38,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46087.7,True,46087.73,46087.73,METAL_LOSS,False,4.433333333333334,2955
12800.0,,0.344,-24.21,16.02,46087.97,Metal Loss,External,13.0,0.045,,,0.83,1.06,4:29,,,0.7,166.37,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.78,2043.53,,,,,,,2015,Metal Loss_46088.0,True,46087.97,46087.97,METAL_LOSS,False,4.483333333333333,2956
12800.0,,0.344,-24.57,15.67,46088.33,Metal Loss,External,14.0,0.048,,,0.79,1.14,5:18,,,0.7,166.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.92,2043.73,,,,,,,2015,Metal Loss_46088.3,True,46088.33,46088.33,METAL_LOSS,False,5.3,2957
12800.0,,0.344,-24.76,15.47,46088.52,Metal Loss,External,16.0,0.055,,,0.71,1.22,5:18,,,0.7,166.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.08,2043.95,,,,,,,2015,Metal Loss_46088.5,True,46088.52,46088.52,METAL_LOSS,False,5.3,2958
12800.0,,0.344,-24.79,15.45,46088.55,Metal Loss,External,10.0,0.034,,,0.75,1.02,4:30,,,0.7,166.33,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46088.6,True,46088.55,46088.55,METAL_LOSS,False,4.5,2959
12800.0,,0.344,-25.16,15.08,46088.91,Metal Loss,External,13.0,0.045,,,1.38,1.5,5:23,,,0.7,166.31,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.91,2034.0,,,,,,,2015,Metal Loss_46088.9,True,46088.91,46088.91,METAL_LOSS,False,5.383333333333334,2960
12800.0,,0.344,-25.41,14.82,46089.17,Metal Loss,External,11.0,0.038,,,0.51,1.14,5:20,,,0.7,166.29,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46089.2,True,46089.17,46089.17,METAL_LOSS,False,5.333333333333333,2961
12800.0,,0.344,-25.69,14.54,46089.45,Metal Loss,External,17.0,0.058,,,0.98,1.18,4:30,,,0.7,166.28,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.97,2038.24,,,,,,,2015,Metal Loss_46089.4,True,46089.45,46089.45,METAL_LOSS,False,4.5,2962
12800.0,,0.344,-25.75,14.48,46089.51,Metal Loss,External,12.0,0.041,,,0.91,1.46,5:18,,,0.7,166.27,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46089.5,True,46089.51,46089.51,METAL_LOSS,False,5.3,2963
12800.0,,0.344,-26.07,14.17,46089.83,Metal Loss,External,13.0,0.045,,,0.79,1.3,5:24,,,0.7,166.25,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.26,2044.19,,,,,,,2015,Metal Loss_46089.8,True,46089.83,46089.83,METAL_LOSS,False,5.4,2964
12800.0,,0.344,-26.28,13.96,46090.03,Metal Loss,External,16.0,0.055,,,0.83,1.18,4:28,,,0.7,166.24,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.64,2041.95,,,,,,,2015,Metal Loss_46090.0,True,46090.03,46090.03,METAL_LOSS,False,4.466666666666667,2965
12800.0,,0.344,-26.44,13.8,46090.2,Metal Loss,External,19.0,0.065,,,0.71,1.34,5:19,,,0.7,166.23,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.2,2042.72,,,,,,,2015,Metal Loss_46090.2,True,46090.2,46090.2,METAL_LOSS,False,5.316666666666666,2966
12800.0,,0.344,-27.62,12.61,46091.38,Metal Loss,External,14.0,0.048,,,0.94,1.1,4:39,,,0.7,166.14,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.01,2041.08,,,,,,,2015,Metal Loss_46091.4,True,46091.38,46091.38,METAL_LOSS,False,4.65,2967
12800.0,,0.344,-28.17,12.06,46091.93,Metal Loss,External,14.0,0.048,,,1.18,1.53,4:30,,,0.7,166.1,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.83,2036.65,,,,,,,2015,Metal Loss_46091.9,True,46091.93,46091.93,METAL_LOSS,False,4.5,2968
12800.0,,0.344,-28.88,11.35,46092.64,Metal Loss,External,10.0,0.034,,,0.32,1.5,4:30,,,0.7,166.05,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46092.6,True,46092.64,46092.64,METAL_LOSS,False,4.5,2969
12800.0,,0.344,-29.01,11.23,46092.77,Metal Loss,External,11.0,0.038,,,2.13,1.58,5:24,,,0.7,166.04,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46092.8,True,46092.77,46092.77,METAL_LOSS,False,5.4,2970
12800.0,,0.344,-29.35,10.88,46093.11,Metal Loss,External,13.0,0.045,,,0.87,1.14,5:27,,,0.7,166.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.41,2043.01,,,,,,,2015,Metal Loss_46093.1,True,46093.11,46093.11,METAL_LOSS,False,5.45,2971
12800.0,,0.344,-29.8,10.43,46093.56,Metal Loss,External,11.0,0.038,,,1.97,0.59,4:26,,,0.7,165.98,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46093.6,True,46093.56,46093.56,METAL_LOSS,False,4.433333333333334,2972
12800.0,,0.344,-29.87,10.36,46093.63,Metal Loss,External,17.0,0.058,,,1.42,4.41,4:57,,,0.7,165.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,1460.34,2027.65,,,,,,,2015,Metal Loss_46093.6,True,46093.63,46093.63,METAL_LOSS,False,4.95,2973
12800.0,,0.344,-30.12,10.11,46093.88,Metal Loss,External,19.0,0.065,,,1.34,1.65,5:16,,,0.7,165.95,,MFL-A/XT,,1160.0,65000.0,,1342.0,1459.8,2026.89,,,,,,,2015,Metal Loss_46093.9,True,46093.88,46093.88,METAL_LOSS,False,5.266666666666667,2974
12800.0,,0.344,-30.28,9.95,46094.04,Metal Loss,External,16.0,0.055,,,1.22,1.34,4:29,,,0.7,165.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.94,2034.03,,,,,,,2015,Metal Loss_46094.0,True,46094.04,46094.04,METAL_LOSS,False,4.483333333333333,2975
12800.0,,0.344,-30.7,9.53,46094.46,Metal Loss,External,15.0,0.052,,,0.67,1.26,5:12,,,0.7,165.91,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.85,2045.02,,,,,,,2015,Metal Loss_46094.5,True,46094.46,46094.46,METAL_LOSS,False,5.2,2976
12800.0,,0.344,-30.88,9.36,46094.64,Metal Loss,External,11.0,0.038,,,0.83,1.26,5:15,,,0.7,165.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46094.6,True,46094.64,46094.64,METAL_LOSS,False,5.25,2977
12800.0,,0.344,-39.21,1.03,46102.96,Metal Loss,External,22.0,0.076,,,0.71,1.06,6:23,,,0.7,165.16,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.28,2041.44,1541.95,2140.96,1542.4,2141.58,0.75,1.85,2015,Metal Loss_46103.0,True,46102.96,46102.96,METAL_LOSS,False,6.383333333333334,2978
12800.0,,0.344,-39.26,0.98,46103.01,Metal Loss,External,14.0,0.048,,,0.83,1.38,7:13,,,0.7,165.16,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.54,2043.19,,,,,,,2015,Metal Loss_46103.0,True,46103.01,46103.01,METAL_LOSS,False,7.216666666666667,2979
12800.0,,0.344,-39.31,0.93,46103.07,Cluster,External,32.0,0.11,,,1.38,3.5,5:06,,,0.7,165.15,,,,1160.0,65000.0,,1342.0,1444.48,2005.62,1511.74,2099.01,1523.54,2115.4,0.77,1.81,2015,Cluster_46103.1,True,46103.07,46103.07,CLUSTER,False,5.1,2980
12820.0,,0.344,-39.12,0.99,46183.26,Metal Loss,External,25.0,0.086,,,0.55,1.22,7:40,,,1.0,156.19,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.95,2043.76,1543.77,2143.49,1544.19,2144.07,0.75,1.85,2015,Metal Loss_46183.3,True,46183.26,46183.26,METAL_LOSS,False,7.666666666666667,2983
12820.0,,0.344,-39.2,0.91,46183.33,Cluster,External,45.0,0.155,,,1.54,4.61,4:51,,,1.0,156.18,,,,1160.0,65000.0,,1342.0,1416.84,1967.24,1476.27,2049.77,1483.05,2059.18,0.79,1.77,2015,Cluster_46183.3,True,46183.33,46183.33,CLUSTER,False,4.85,2984
12820.0,,0.344,-39.21,0.91,46183.34,Metal Loss,External,12.0,0.041,,,0.98,1.69,7:05,,,1.0,156.18,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46183.3,True,46183.34,46183.34,METAL_LOSS,False,7.083333333333333,2985
12820.0,,0.344,-39.21,0.9,46183.35,Metal Loss,External,60.0,0.206,,,0.75,0.77,3:25,,,1.0,156.18,,MFL-A/XT,,1160.0,65000.0,,1342.0,1450.49,2013.96,1515.35,2104.02,1521.89,2113.1,0.77,1.81,2015,Metal Loss_46183.3,True,46183.35,46183.35,METAL_LOSS,False,3.4166666666666665,2986
12820.0,,0.344,-39.26,0.86,46183.39,Metal Loss,External,40.0,0.138,,,0.63,2.64,4:02,,,1.0,156.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.42,2036.08,1537.06,2134.16,1538.68,2136.42,0.75,1.84,2015,Metal Loss_46183.4,True,46183.39,46183.39,METAL_LOSS,False,4.033333333333333,2987
12820.0,,0.344,-39.29,0.83,46183.42,Metal Loss,External,15.0,0.052,,,1.61,1.38,06:00,,,1.0,156.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,1459.05,2025.86,,,,,,,2015,Metal Loss_46183.4,True,46183.42,46183.42,METAL_LOSS,False,6.0,2988
12840.0,,0.344,-13.55,26.61,46237.96,Metal Loss,External,12.0,0.041,,,0.91,2.01,6:10,,,0.7,151.84,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46238.0,True,46237.96,46237.96,METAL_LOSS,False,6.166666666666667,3000
12840.0,,0.344,-14.16,26.0,46238.56,Metal Loss,External,13.0,0.045,,,0.94,1.53,4:58,,,0.7,151.81,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.49,2041.74,,,,,,,2015,Metal Loss_46238.6,True,46238.56,46238.56,METAL_LOSS,False,4.966666666666667,3001
12840.0,,0.344,-14.59,25.57,46239.0,Cluster,External,19.0,0.065,,,2.17,1.93,5:26,,,0.7,151.79,,,,1160.0,65000.0,,1342.0,1440.52,2000.12,,,,,,,2015,Cluster_46239.0,True,46239.0,46239.0,CLUSTER,False,5.433333333333334,3002
12840.0,,0.344,-14.83,25.33,46239.23,Cluster,External,23.0,0.079,,,1.96,6.77,4:26,,,0.7,151.77,,,,1160.0,65000.0,,1342.0,1437.83,1996.39,1504.34,2088.74,1512.76,2100.43,0.77,1.8,2015,Cluster_46239.2,True,46239.23,46239.23,CLUSTER,False,4.433333333333334,3003
12840.0,,0.344,-14.87,25.29,46239.28,Metal Loss,External,15.0,0.052,,,0.47,0.87,5:59,,,0.7,151.77,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.49,2047.29,,,,,,,2015,Metal Loss_46239.3,True,46239.28,46239.28,METAL_LOSS,False,5.983333333333333,3004
12840.0,,0.344,-15.54,24.62,46239.95,Metal Loss,External,12.0,0.041,,,1.42,0.75,6:35,,,0.7,151.74,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46239.9,True,46239.95,46239.95,METAL_LOSS,False,6.583333333333333,3005
12840.0,,0.344,-15.59,24.58,46239.99,Metal Loss,External,18.0,0.062,,,0.75,1.34,6:05,,,0.7,151.73,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.03,2042.48,,,,,,,2015,Metal Loss_46240.0,True,46239.99,46239.99,METAL_LOSS,False,6.083333333333333,3006
12840.0,,0.344,-15.78,24.39,46240.18,Metal Loss,External,12.0,0.041,,,0.51,0.98,6:26,,,0.7,151.72,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46240.2,True,46240.18,46240.18,METAL_LOSS,False,6.433333333333334,3007
12840.0,,0.344,-16.43,23.73,46240.84,Metal Loss,External,15.0,0.052,,,0.47,0.83,5:27,,,0.7,151.69,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.4,2047.17,,,,,,,2015,Metal Loss_46240.8,True,46240.84,46240.84,METAL_LOSS,False,5.45,3008
12840.0,,0.344,-16.51,23.65,46240.92,Metal Loss,External,16.0,0.055,,,1.73,2.68,5:58,,,0.7,151.69,,MFL-A/XT,,1160.0,65000.0,,1342.0,1455.23,2020.55,,,,,,,2015,Metal Loss_46240.9,True,46240.92,46240.92,METAL_LOSS,False,5.966666666666667,3009
12840.0,,0.344,-16.7,23.47,46241.1,Metal Loss,External,13.0,0.045,,,0.47,0.63,6:19,,,0.7,151.68,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.66,2047.53,,,,,,,2015,Metal Loss_46241.1,True,46241.1,46241.1,METAL_LOSS,False,6.316666666666666,3010
12840.0,,0.344,-17.0,23.16,46241.41,Metal Loss,External,15.0,0.052,,,1.38,1.89,5:59,,,0.7,151.66,,MFL-A/XT,,1160.0,65000.0,,1342.0,1463.0,2031.34,,,,,,,2015,Metal Loss_46241.4,True,46241.41,46241.41,METAL_LOSS,False,5.983333333333333,3011
12840.0,,0.344,-25.83,14.34,46250.23,Metal Loss,External,15.0,0.052,,,0.67,1.18,9:46,,,0.7,151.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.73,2044.85,,,,,,,2015,Metal Loss_46250.2,True,46250.23,46250.23,METAL_LOSS,False,9.766666666666667,3012
12840.0,,0.344,-27.39,12.77,46251.8,Metal Loss,External,11.0,0.038,,,0.59,0.94,9:55,,,0.7,151.25,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46251.8,True,46251.8,46251.8,METAL_LOSS,False,9.916666666666666,3013
12840.0,,0.344,-27.57,12.6,46251.97,Metal Loss,External,18.0,0.062,,,0.71,1.22,9:53,,,0.7,151.24,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.5,2043.14,,,,,,,2015,Metal Loss_46252.0,True,46251.97,46251.97,METAL_LOSS,False,9.883333333333333,3014
12840.0,,0.344,-27.76,12.41,46252.16,Metal Loss,External,15.0,0.052,,,0.59,1.02,9:41,,,0.7,151.24,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.52,2045.95,,,,,,,2015,Metal Loss_46252.2,True,46252.16,46252.16,METAL_LOSS,False,9.683333333333334,3015
12840.0,,0.344,-27.93,12.23,46252.34,Metal Loss,External,12.0,0.041,,,0.87,1.42,9:46,,,0.7,151.23,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46252.3,True,46252.34,46252.34,METAL_LOSS,False,9.766666666666667,3016
12840.0,,0.344,-28.15,12.01,46252.56,Metal Loss,External,33.0,0.114,,,0.51,1.06,10:04,,,0.7,151.23,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.95,2042.38,1542.52,2141.75,1543.25,2142.76,0.75,1.85,2015,Metal Loss_46252.6,True,46252.56,46252.56,METAL_LOSS,False,10.066666666666666,3017
12840.0,,0.344,-28.29,11.88,46252.69,Metal Loss,External,24.0,0.083,,,0.51,1.26,9:51,,,0.7,151.22,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.65,2044.74,1544.57,2144.6,1544.89,2145.05,0.75,1.85,2015,Metal Loss_46252.7,True,46252.69,46252.69,METAL_LOSS,False,9.85,3018
12840.0,,0.344,-28.88,11.29,46253.28,Metal Loss,External,21.0,0.072,,,0.67,1.22,9:49,,,0.7,151.21,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.13,2042.62,1542.91,2142.29,1543.25,2142.76,0.75,1.85,2015,Metal Loss_46253.3,True,46253.28,46253.28,METAL_LOSS,False,9.816666666666666,3019
12840.0,,0.344,-29.06,11.1,46253.47,Metal Loss,External,14.0,0.048,,,0.71,1.14,9:40,,,0.7,151.2,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.65,2044.73,,,,,,,2015,Metal Loss_46253.5,True,46253.47,46253.47,METAL_LOSS,False,9.666666666666666,3020
12840.0,,0.344,-32.63,7.53,46257.04,Metal Loss,External,13.0,0.045,,,1.14,1.65,9:22,,,0.7,151.11,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.18,2038.53,,,,,,,2015,Metal Loss_46257.0,True,46257.04,46257.04,METAL_LOSS,False,9.366666666666667,3021
12840.0,,0.344,-32.66,7.51,46257.06,Metal Loss,External,16.0,0.055,,,0.91,0.79,9:54,,,0.7,151.11,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.69,2040.63,,,,,,,2015,Metal Loss_46257.1,True,46257.06,46257.06,METAL_LOSS,False,9.9,3022
12840.0,,0.344,-39.14,1.02,46263.54,Metal Loss,External,32.0,0.11,,,1.14,6.5,5:51,Recoat,,0.7,150.93,,MFL-A/XT,,1160.0,65000.0,,1342.0,1453.5,2018.15,1522.37,2113.77,1525.41,2118.0,0.76,1.82,2015,Metal Loss_46263.5,True,46263.54,46263.54,METAL_LOSS,False,5.85,3024
12840.0,,0.344,-39.16,1.01,46263.56,Metal Loss,External,47.0,0.162,,,0.67,1.38,4:27,Recoat,,0.7,150.93,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.07,2030.04,1531.47,2126.41,1534.22,2130.22,0.76,1.83,2015,Metal Loss_46263.6,True,46263.56,46263.56,METAL_LOSS,False,4.45,3025
12840.0,,0.344,-39.18,0.98,46263.59,Metal Loss,External,20.0,0.069,,,1.65,1.22,7:36,Recoat,,0.7,150.93,,MFL-A/XT,,1160.0,65000.0,,1342.0,1451.38,2015.21,1520.43,2111.08,1521.89,2113.1,0.76,1.82,2015,Metal Loss_46263.6,True,46263.59,46263.59,METAL_LOSS,False,7.6,3026
12840.0,,0.344,-39.21,0.96,46263.61,Metal Loss,External,19.0,0.065,,,0.67,1.26,9:28,Recoat,,0.7,150.93,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.83,2043.6,,,,,,,2015,Metal Loss_46263.6,True,46263.61,46263.61,METAL_LOSS,False,9.466666666666667,3027
12840.0,,0.344,-39.23,0.93,46263.64,Metal Loss,External,18.0,0.062,,,0.71,1.34,8:48,Recoat,,0.7,150.93,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.5,2043.14,,,,,,,2015,Metal Loss_46263.6,True,46263.64,46263.64,METAL_LOSS,False,8.8,3028
12840.0,,0.344,-39.24,0.92,46263.64,Metal Loss,External,15.0,0.052,,,0.51,1.02,1:22,Recoat,,0.7,150.93,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.13,2046.79,,,,,,,2015,Metal Loss_46263.6,True,46263.64,46263.64,METAL_LOSS,False,1.3666666666666667,3029
12840.0,,0.344,-39.29,0.87,46263.7,Metal Loss,External,12.0,0.041,,,0.47,2.28,7:59,Recoat,,0.7,150.92,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46263.7,True,46263.7,46263.7,METAL_LOSS,False,7.983333333333333,3030
12850.0,,0.344,-0.79,39.35,46265.36,Cluster,External,29.0,0.1,,,0.72,6.89,6:27,Recoat,,0.7,150.87,,,,1160.0,65000.0,,1342.0,1467.94,2038.2,1539.18,2137.11,1540.97,2139.59,0.75,1.84,2015,Cluster_46265.4,True,46265.36,46265.36,CLUSTER,False,6.45,3032
12850.0,,0.344,-0.79,39.35,46265.36,Cluster,External,32.0,0.11,,,0.67,4.17,8:59,Recoat,,0.7,150.87,,,,1160.0,65000.0,,1342.0,1467.83,2038.05,1538.97,2136.82,1540.34,2138.72,0.75,1.84,2015,Cluster_46265.4,True,46265.36,46265.36,CLUSTER,False,8.983333333333333,3033
12850.0,,0.344,-0.8,39.34,46265.37,Metal Loss,External,13.0,0.045,,,0.83,1.97,2:32,Recoat,,0.7,150.87,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.78,2043.53,,,,,,,2015,Metal Loss_46265.4,True,46265.37,46265.37,METAL_LOSS,False,2.533333333333333,3034
12850.0,,0.344,-0.8,39.34,46265.37,Metal Loss,External,37.0,0.127,,,0.51,1.3,8:01,Recoat,,0.7,150.87,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.38,2041.59,1541.79,2140.73,1542.69,2141.98,0.75,1.85,2015,Metal Loss_46265.4,True,46265.37,46265.37,METAL_LOSS,False,8.016666666666667,3035
12850.0,,0.344,-0.81,39.33,46265.38,Metal Loss,External,26.0,0.089,,,0.55,1.93,3:42,Recoat,,0.7,150.87,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.74,2043.48,1543.53,2143.16,1544.0,2143.8,0.75,1.85,2015,Metal Loss_46265.4,True,46265.38,46265.38,METAL_LOSS,False,3.7,3036
12850.0,,0.344,-0.82,39.33,46265.38,Metal Loss,External,10.0,0.034,,,0.83,1.42,3:08,Recoat,,0.7,150.87,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_46265.4,True,46265.38,46265.38,METAL_LOSS,False,3.1333333333333333,3037
12850.0,,0.344,-0.82,39.32,46265.39,Metal Loss,External,18.0,0.062,,,1.14,3.03,4:29,Recoat,,0.7,150.87,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.7,2033.7,,,,,,,2015,Metal Loss_46265.4,True,46265.39,46265.39,METAL_LOSS,False,4.483333333333333,3038
